osm_id,code,fclass,name,index,type
8009960777,2724,memorial,Max Beerbohm,"Palace Gardens Terrace, Notting Hill",residence
8009960778,2724,memorial,Gertrude Bell,"Cadogan Place, Knightsbridge",residence
8009961690,2724,memorial,Arnold Bennett,"Cadogan Place, Knightsbridge",residence
8009961702,2724,memorial,Nye Bevan and Jennie Lee,"Eaton Square (South), Belgravia",residence
8009961704,2724,memorial,Marc Isambard Brunel and Isambard Kingdom Brunel,"Danvers Street, West Chelsea",residence
8009961705,2724,memorial,Edward Burne-Jones,"Derry Street, Kensington",residence
8010604835,2724,memorial,Howard Carter,"Collingham Gardens, Earl's Court",residence
8010604841,2724,memorial,Wells Coates,"Holy Trinity Brompton, Knightsbridge",residence
8010604846,2724,memorial,Henry Cole,"Exhibition Road Museums 1, South Kensington",residence
8010604853,2724,memorial,Sydney Monckton Copeman,"Harcourt Terrace, West Brompton",residence
8010604854,2724,memorial,Stafford Cripps,"Drayton Gardens, West Chelsea",residence
8010604855,2724,memorial,R. E. B. Crompton,"Derry Street, Kensington",residence
8010604856,2724,memorial,Elizabeth David,"Denyer Street, Knightsbridge",residence
8014016292,2301,restaurant,Dhaka Biryani,"Ansell House, Stepney",restaurant
8014016293,2301,restaurant,Biryani House,"Ansell House, Stepney",restaurant
8014644620,2904,fountain,,"Ranelagh Gardens, Fulham",leisure
8015429134,2724,memorial,Jane Austen,"Pont Street, Knightsbridge",residence
8016157023,2724,memorial,William and Evelyn De Morgan,"South Parade, Chelsea",residence
8016157041,2724,memorial,Frank Dobson,"Drayton Gardens, West Chelsea",residence
8016157072,2724,memorial,Luke Fildes,"Ilchester Place, Kensington",residence
8016157083,2724,memorial,Admiral Robert Fitzroy,"Sumner Place, South Kensington",residence
8016157084,2724,memorial,Flanders and Swann,"Lexham Gardens, Kensington",residence
8016172785,2724,memorial,Alexander Fleming,"Danvers Street, West Chelsea",residence
8016172794,2724,memorial,Robert Fortune,"Drayton Gardens, West Chelsea",residence
8016172795,2724,memorial,Henry Watson Fowler,"The Vale, Chelsea",residence
8016172798,2724,memorial,James Anthony Froude,"Sumner Place, South Kensington",residence
8016172801,2724,memorial,Mrs Gaskell,"Danvers Street, West Chelsea",residence
8016172811,2724,memorial,George Gissing,"Phene Street, Chelsea",residence
8016172816,2724,memorial,George Godwin,"Sloane Avenue, Knightsbridge",residence
8016172819,2724,memorial,Christine Granville born Krystyna Skarbek,"Knaresborough Place, Earl's Court",residence
8018029416,2512,clothes,Pinko,"Montpelier Street, Knightsbridge",shopping
8018029488,2512,clothes,Rigby & Peller,"Montpelier Street, Knightsbridge",shopping
8018029489,2301,restaurant,Zia Teresa,"Montpelier Street, Knightsbridge",restaurant
8018029490,2512,clothes,Angelo Galasso,"Montpelier Street, Knightsbridge",shopping
8018704277,2724,memorial,Joyce Grenfell,"Drayton Gardens, West Chelsea",residence
8018704279,2724,memorial,Radclyffe Hall,"Kensington Church Street, Kensington",residence
8018704280,2724,memorial,Joseph Hansom,"Sumner Place, South Kensington",residence
8018801113,2724,memorial,W. H. Hudson,"All Saints' Road, Portobello",residence
8018801114,2724,memorial,John Ireland,"Hortensia Road, West Brompton",residence
8018801115,2724,memorial,Admiral Jellicoe,"Cadogan Gardens, Chelsea",residence
8018801121,2724,memorial,Augustus John,"The Vale, Chelsea",residence
8018801123,2724,memorial,Charles Kingsley,"The Vale, Chelsea",residence
8018801133,2724,memorial,Edward McKnight Kauffer and Marion Dorn,"Flood Street, Chelsea",residence
8018801138,2724,memorial,John Lavery,"Exhibition Road Museums 1, South Kensington",residence
8018801140,2724,memorial,Andrew Bonar Law,"Queen's Gate (South), South Kensington",residence
8018801141,2724,memorial,W. E. H. Lecky,"Queen's Gate (South), South Kensington",residence
8018801157,2724,memorial,Leigh Hunt,"Phene Street, Chelsea",residence
8018801167,2724,memorial,Jenny Lind,"Collingham Gardens, Earl's Court",residence
8018801168,2724,memorial,David Low,"Phillimore Gardens, Kensington",residence
8021965436,2542,bicycle_shop,Javi Cycle Repair,"Bell Lane, Liverpool Street",shopping
8022256578,2724,memorial,Bob Marley,"Phene Street, Chelsea",residence
8022256579,2724,memorial,Carlo Marochetti,"Sumner Place, South Kensington",residence
8022256581,2724,memorial,John Everett Millais,"De Vere Gardens, Kensington",residence
8022322290,2724,memorial,A. A. Milne,"The Vale, Chelsea",residence
8022322323,2724,memorial,William Orpen,"Harcourt Terrace, West Brompton",residence
8022322325,2724,memorial,Mervyn Peake,"Old Brompton Road, South Kensington",residence
8022322327,2724,memorial,Jean Rhys,"The Vale, Chelsea",residence
8022322329,2724,memorial,Dante Gabriel Rossetti  and  Algernon Swinburne,"Phene Street, Chelsea",residence
8023891734,2301,restaurant,LayaLina,"Montpelier Street, Knightsbridge",restaurant
8023891736,2301,restaurant,PizzaExpress,"Montpelier Street, Knightsbridge",restaurant
8023891737,2512,clothes,K Collection,"Montpelier Street, Knightsbridge",shopping
8023891738,2301,restaurant,Patara,"Montpelier Street, Knightsbridge",restaurant
8023891741,2529,beauty_shop,HB Health,"Montpelier Street, Knightsbridge",shopping
8023891743,2529,beauty_shop,George Vallossian,"Montpelier Street, Knightsbridge",shopping
8023891744,2529,beauty_shop,EMK London Clinic,"Montpelier Street, Knightsbridge",shopping
8023891745,2529,beauty_shop,Clinic 18,"Montpelier Street, Knightsbridge",shopping
8023891746,2520,jeweller,Marlows,"Montpelier Street, Knightsbridge",shopping
8023891747,2529,beauty_shop,Tracie Giles,"Montpelier Street, Knightsbridge",shopping
8023891750,2512,clothes,Bruce Oldfield,"Montpelier Street, Knightsbridge",shopping
8023891751,2520,jeweller,McKenna & Co,"Montpelier Street, Knightsbridge",shopping
8023891752,2512,clothes,Suzanne Neville,"Pont Street, Knightsbridge",shopping
8023891753,2301,restaurant,Hot May Pot Pot,"Pont Street, Knightsbridge",restaurant
8024503193,2529,beauty_shop,Linda Meredith Beauty Skincare,"Montpelier Street, Knightsbridge",shopping
8026594036,2701,tourist_info,,"Bromley High Street, Bow",leisure
8026594139,2701,tourist_info,St Leonard's Priory - Growing Food at the Priory,"Bromley High Street, Bow",leisure
8026594161,2701,tourist_info,St Leonard's Priory,"Bromley High Street, Bow",leisure
8027864390,2301,restaurant,KOL,"Old Quebec Street, Marylebone",restaurant
8028059574,2301,restaurant,Chisou,"Pont Street, Knightsbridge",restaurant
8028059579,2512,clothes,Kruszynska,"Montpelier Street, Knightsbridge",shopping
8028059583,2520,jeweller,H&Y Jewellery,"Montpelier Street, Knightsbridge",shopping
8028059584,2529,beauty_shop,Unique Nails,"Montpelier Street, Knightsbridge",shopping
8028105036,2724,memorial,Malcolm Sargent,"Kensington Gore, Knightsbridge",residence
8028105048,2724,memorial,John Sartorius,"South Parade, Chelsea",residence
8028105054,2724,memorial,Captain Scott,"Phene Street, Chelsea",residence
8028105055,2724,memorial,John Simon,"Derry Street, Kensington",residence
8028105056,2724,memorial,Leslie Stephen,"Imperial College, Knightsbridge",residence
8028105069,2724,memorial,Bram Stoker,"Ormonde Gate, Chelsea",residence
8028105070,2724,memorial,Ellen Terry,"Knaresborough Place, Earl's Court",residence
8028105071,2724,memorial,William Makepeace Thackeray,"Kensington Church Street, Kensington",residence
8028105072,2724,memorial,William Makepeace Thackeray,"Sumner Place, South Kensington",residence
8028105075,2724,memorial,Sybil Thorndike,"Manresa Road, Chelsea",residence
8028105082,2724,memorial,P. L. Travers,"Royal Avenue 1, Chelsea",residence
8028496491,2724,memorial,Mark Twain,"Ormonde Gate, Chelsea",residence
8028496494,2724,memorial,Chaim Weizmann,"Abbotsbury Road, Holland Park",residence
8028496508,2724,memorial,Elisabeth Welch,"Holy Trinity Brompton, Knightsbridge",residence
8028496509,2724,memorial,James McNeill Whistler,"Danvers Street, West Chelsea",residence
8028496514,2724,memorial,Lady Wilde,"Phene Street, Chelsea",residence
8028586285,2520,jeweller,JCM London,"Montpelier Street, Knightsbridge",shopping
8028586286,2301,restaurant,Borshtch n Tears,"Montpelier Street, Knightsbridge",restaurant
8028586287,2561,hairdresser,Brush,"Montpelier Street, Knightsbridge",leisure
8028586288,2561,hairdresser,Ziad Hair Salon,"Montpelier Street, Knightsbridge",leisure
8028586289,2529,beauty_shop,Christina's Nail Spa,"Montpelier Street, Knightsbridge",shopping
8028586290,2301,restaurant,Ciro's Pizza Pomodoro,"Montpelier Street, Knightsbridge",restaurant
8028586292,2529,beauty_shop,Dr Michael Prager,"Montpelier Street, Knightsbridge",shopping
8028586293,2529,beauty_shop,Zen Pharmacy & Clinic,"Montpelier Street, Knightsbridge",shopping
8028586294,2520,jeweller,Amrapali,"Montpelier Street, Knightsbridge",shopping
8028586299,2561,hairdresser,Joseph Hair & Beauty,"Montpelier Street, Knightsbridge",leisure
8033334385,2301,restaurant,Sen Viet,"Falkirk Street, Hoxton",restaurant
8033672162,2301,restaurant,Forman's Deli,"Monier Road, Hackney Wick",restaurant
8034599748,2529,beauty_shop,Shavata Brow Studio,"Montpelier Street, Knightsbridge",shopping
8034988310,2515,bookshop,The Second Shelf,"Golden Square, Soho",shopping
8039437159,2724,memorial,Charles Barry,"Victoria Rise, Clapham Common",residence
8039445041,2724,memorial,Charlie Chaplin,"Cranmer Road, Stockwell",residence
8039445042,2724,memorial,County Hall,"Chicheley Street, South Bank",residence
8039445044,2724,memorial,Henry Havelock Ellis,"Ferndale Road, Brixton",residence
8039445046,2724,memorial,Ben Greet,"Sail Street, Vauxhall",residence
8039445053,2724,memorial,ILEA,"Chicheley Street, South Bank",residence
8039445100,2724,memorial,Zachary and Thomas Babington Macaulay,"Clapham Common Station, Clapham Common",residence
8039445104,2724,memorial,Field Marshal Bernard Montgomery,"Kennington Oval, Oval",residence
8039445110,2724,memorial,Violette Szabo,"Sidney Road, Stockwell",residence
8039445111,2724,memorial,Vincent Van Gogh,"Normandy Road, Stockwell",residence
8039461441,2602,atm,,"Walworth Square, Walworth",finance
8039470512,2501,supermarket,Co-op Food,"Walworth Square, Walworth",shopping
8042153077,2301,restaurant,Giovanni,"Holy Trinity Brompton, Knightsbridge",restaurant
8042153078,2512,clothes,The Wedding Club,"Holy Trinity Brompton, Knightsbridge",shopping
8042710955,2725,artwork,Fortuna,"Heron Quays DLR, Canary Wharf",leisure
8042715299,2725,artwork,Tear,"Heron Quays DLR, Canary Wharf",leisure
8042723295,2725,artwork,Drawing Cube,"Upper Bank Street, Canary Wharf",leisure
8043580175,2301,restaurant,My & Sanne,"Holy Trinity Brompton, Knightsbridge",restaurant
8043660288,2512,clothes,Ela,"Holy Trinity Brompton, Knightsbridge",shopping
8044482381,2529,beauty_shop,London Top Nails and Beauty,"Seymour Place, Marylebone",shopping
8046295769,2301,restaurant,Jamminz Caribbean,"Coomer Place, West Kensington",restaurant
8047384526,2721,attraction,Cameron Mackintosh Ltd,"Great Russell Street, Bloomsbury",leisure
8047413197,2721,attraction,City Visitor Trail,"Godliman Street, St. Paul's",leisure
8047766585,2512,clothes,Joseph,"Sloane Avenue, Knightsbridge",shopping
8047766587,2512,clothes,Chanel,"Sloane Avenue, Knightsbridge",shopping
8048109436,2517,shoe_shop,Clergerie,"Sloane Avenue, Knightsbridge",shopping
8048109440,2512,clothes,James Perse,"Sloane Avenue, Knightsbridge",shopping
8048109444,2561,hairdresser,RYS Hair,"Sloane Avenue, Knightsbridge",leisure
8048109448,2529,beauty_shop,Gazelli House,"Sloane Avenue, Knightsbridge",shopping
8048109452,2512,clothes,Mira Mikati,"Denyer Street, Knightsbridge",shopping
8048109464,2520,jeweller,,"Denyer Street, Knightsbridge",shopping
8048109468,2512,clothes,High,"Denyer Street, Knightsbridge",shopping
8048109472,2512,clothes,Blue Almonds,"Denyer Street, Knightsbridge",shopping
8049085448,2517,shoe_shop,Eliot Zed,"Denyer Street, Knightsbridge",shopping
8051115695,2724,memorial,Charles Vickery Drysdale,"Brandon Street, Walworth",residence
8051115750,2724,memorial,Derek Jarman,"Curlew Street, Shad Thames",residence
8051115835,2724,memorial,George Myers,"King Edward Walk, Waterloo",residence
8051298544,2724,memorial,,"Red Lion Square, Holborn",residence
8056908154,2201,theatre,Drayton Arms Theatre,"Old Brompton Road, South Kensington",leisure
8059269171,2724,memorial,Eyre Massey Shaw,"Great Suffolk Street, The Borough",residence
8059687214,2724,memorial,Dr. Barnardo,"Aston Street, Stepney",residence
8059687225,2724,memorial,Thomas Fowell Buxton,"Brick Lane Market, Shoreditch",residence
8059687233,2724,memorial,Rev. Tubby Clayton,"Crosswall, Tower",residence
8059687236,2724,memorial,Captain James Cook,"Ansell House, Stepney",residence
8059687237,2724,memorial,Bud Flanagan,"Commercial Street, Shoreditch",residence
8059687239,2724,memorial,Mahatma Gandhi,"Devons Road, Bow",residence
8059687674,2529,beauty_shop,Smith and Gardner,"Denyer Street, Knightsbridge",shopping
8062108410,2301,restaurant,My Fair Lady floating restaurant,"Arlington Road, Camden Town",restaurant
8063095719,2724,memorial,Anna Maria Garthwaite,"Fashion Street, Whitechapel",residence
8063095755,2724,memorial,Isaac Rosenberg,"Central House, Aldgate",residence
8063095760,2724,memorial,Lincoln Stanhope Wainwright,"Reardon Street, Wapping",residence
8063412143,2301,restaurant,Mio Yatai,"Ada Street, Hackney Central",restaurant
8066198644,2724,memorial,John Archer,"Albert Bridge Road, Battersea Park",residence
8066218285,2724,memorial,Norman Douglas,"Ethelburga Estate, Battersea Park",residence
8066218298,2724,memorial,Henri Gaudier-Brzeska,"Esmond Street, Putney",residence
8066218398,2724,memorial,Robert Hunter,"Plough Terrace, Clapham Junction",residence
8067584902,2512,clothes,Caz,"Denyer Street, Knightsbridge",shopping
8067584904,2561,hairdresser,EH Lifestyle,"Denyer Street, Knightsbridge",leisure
8067670282,2512,clothes,Salt Boutique,"Denyer Street, Knightsbridge",shopping
8067692692,2512,clothes,Le Civette,"Denyer Street, Knightsbridge",shopping
8067692695,2523,stationery,Walton Street Stationery Company,"Denyer Street, Knightsbridge",shopping
8067692701,2520,jeweller,Bee Goddess,"Denyer Street, Knightsbridge",shopping
8067692702,2301,restaurant,Zefi,"Denyer Street, Knightsbridge",restaurant
8067755493,2520,jeweller,Laurence Coste,"Denyer Street, Knightsbridge",shopping
8067755499,2512,clothes,Luxury Family Affair,"Denyer Street, Knightsbridge",shopping
8067926936,2512,clothes,Derek Rose,"Sloane Avenue, Knightsbridge",shopping
8068021564,2724,memorial,Clive Sinclair,"Denyer Street, Knightsbridge",residence
8068548996,2301,restaurant,Mozzasando,"Denyer Street, Knightsbridge",restaurant
8068840972,2724,memorial,Charles Sargeant Jagger,"Ethelburga Estate, Battersea Park",residence
8068840976,2724,memorial,Fred Knee,"Sugden Road, Clapham",residence
8072036323,2724,memorial,Se¨¢n O'Casey,"Prince of Wales Drive, Battersea Park",residence
8072036324,2724,memorial,Fred Russell,"Felsham Road, Putney",residence
8072036374,2724,memorial,The Short Brothers,"Gas Holders, Battersea Park",residence
8072036375,2724,memorial,Algernon Charles Swinburne,"Disraeli Road, Putney",residence
8072036409,2724,memorial,John Walter,"Clapham Common North Side, Clapham Common",residence
8073429374,2512,clothes,Rosamosario,"Denyer Street, Knightsbridge",shopping
8074012765,2724,memorial,Dr Johnson,"Bouverie Street, Temple",residence
8076979865,2561,hairdresser,Cadogan Salon,"Denyer Street, Knightsbridge",leisure
8078675987,2544,furniture_shop,De Padova,"Denyer Street, Knightsbridge",shopping
8078675988,2512,clothes,Fusalp,"Denyer Street, Knightsbridge",shopping
8079754545,2512,clothes,Marie France Van Damme,"Sloane Avenue, Knightsbridge",shopping
8079754550,2512,clothes,Vince,"Denyer Street, Knightsbridge",shopping
8079754553,2512,clothes,Eres,"Denyer Street, Knightsbridge",shopping
8079754554,2512,clothes,Chlo¨¦,"Denyer Street, Knightsbridge",shopping
8079754555,2512,clothes,Fedeli,"Denyer Street, Knightsbridge",shopping
8079832369,2512,clothes,J.Crew,"Sloane Avenue, Knightsbridge",shopping
8079999873,2301,restaurant,Tokyo Sukiyaki Tei,"Denyer Street, Knightsbridge",restaurant
8080375528,2529,beauty_shop,Vinokurov Studio,"Chelsea Green, Chelsea",shopping
8082068490,2724,memorial,"""Eminent Artists""","William IV Street, Strand",residence
8082068491,2724,memorial,Johnson and Boswell,"Tavistock Street, Covent Garden",residence
8082068494,2724,memorial,Joseph Banks & others,"Soho Square , Soho",residence
8082068495,2724,memorial,The Adelphi,"Embankment (Savoy), Strand",residence
8082068496,2724,memorial,Richard Arkwright,"William IV Street, Strand",residence
8082068499,2724,memorial,Herbert Henry Asquith,"Chapel Place, Marylebone",residence
8082068500,2724,memorial,Nancy Astor,"St. James's Square, St. James's",residence
8082068501,2724,memorial,Hertha Ayrton,"London Street, Paddington",residence
8083151071,2301,restaurant,Pierino,"Exhibition Road Museums 1, South Kensington",restaurant
8083151073,2301,restaurant,Zee Zain,"Exhibition Road Museums 1, South Kensington",restaurant
8083151075,2301,restaurant,Kulu Kulu Sushi,"Exhibition Road Museums 1, South Kensington",restaurant
8083221303,2301,restaurant,Be Lounge,"Exhibition Road Museums 1, South Kensington",restaurant
8084296617,2542,bicycle_shop,Pure Electric,"British Museum, Bloomsbury",shopping
8084799498,2724,memorial,Bruce Bairnsfather,"Montpelier Street, Knightsbridge",residence
8084799502,2724,memorial,Aubrey Beardsley,"Alderney Street, Pimlico",residence
8084820821,2724,memorial,Violet Bonham Carter,"Southwick Street, Paddington",residence
8084820822,2724,memorial,Bow Street notables,"Drury Lane, Covent Garden",residence
8085831689,2502,bakery,Gail's,"Exhibition Road Museums 2, South Kensington",shopping
8085831703,2502,bakery,Paul,"Exhibition Road Museums 2, South Kensington",shopping
8086880056,2301,restaurant,Casa Brindisa,"Exhibition Road Museums 1, South Kensington",restaurant
8086880089,2561,hairdresser,Dessange,"Exhibition Road Museums 2, South Kensington",leisure
8086880091,2529,beauty_shop,Santi,"Exhibition Road Museums 2, South Kensington",shopping
8087587345,2301,restaurant,Sole Luna,"Exhibition Road Museums 2, South Kensington",restaurant
8087587346,2301,restaurant,Gu Yuan,"Exhibition Road Museums 2, South Kensington",restaurant
8087587347,2301,restaurant,Honest Burgers,"Exhibition Road Museums 2, South Kensington",restaurant
8087587348,2515,bookshop,South Kensington Books,"Exhibition Road Museums 2, South Kensington",shopping
8087587349,2301,restaurant,Daquise,"Exhibition Road Museums 2, South Kensington",restaurant
8088522444,2724,memorial,Elizabeth Barrett Browning,"Crawford Street, Marylebone",residence
8088522445,2724,memorial,Elizabeth Barrett Browning,"New Cavendish Street, Marylebone",residence
8088522446,2724,memorial,Edmund Burke,"Frith Street, Soho",residence
8088522447,2724,memorial,Fanny Burney,"Clarges Street, Mayfair",residence
8088522449,2724,memorial,Robert Gascoyne-Cecil,"Eaton Square (South), Belgravia",residence
8088522482,2724,memorial,Willy Clarkson,"Frith Street, Soho",residence
8088522483,2724,memorial,Eric Coates,"Park Road (Baker Street), The Regent's Park",residence
8088522484,2724,memorial,Admirals David Beatty and Thomas Cochrane,"St. John's Wood Church, The Regent's Park",residence
8088522485,2724,memorial,Samuel Taylor Coleridge (1772¨C1834),"Wells Street, Fitzrovia",residence
8090128110,2544,furniture_shop,Meridiani,"Holy Trinity Brompton, Knightsbridge",shopping
8090261070,2544,furniture_shop,Cassina,"Holy Trinity Brompton, Knightsbridge",shopping
8090570828,2721,attraction,The Thin House,"South Kensington Station, South Kensington",leisure
8090874335,2724,memorial,Emma Cons,"Seymour Place, Marylebone",residence
8090874359,2724,memorial,Michael Costa,"Belgrave Road, Victoria",residence
8090874360,2724,memorial,Tom Cribb,"Charles II Street, West End",residence
8090874372,2724,memorial,George Curzon,"Waterloo Place, St. James's",residence
8090874377,2724,memorial,Richard Dadd,"Charles II Street, West End",residence
8090874378,2724,memorial,Emily Davies,"Aberdeen Place, St. John's Wood",residence
8090874380,2724,memorial,General Charles De Gaulle,"Waterloo Place, St. James's",residence
8090874395,2724,memorial,John Dryden,"Frith Street, Soho",residence
8091174139,2301,restaurant,Aubaine,"Sloane Avenue, Knightsbridge",restaurant
8091174144,2301,restaurant,Restaurant Ours,"Sloane Avenue, Knightsbridge",restaurant
8091174145,2512,clothes,Bonpoint,"Sloane Avenue, Knightsbridge",shopping
8091174154,2512,clothes,Maje,"Sloane Avenue, Knightsbridge",shopping
8091273205,2512,clothes,CH Carolina Herrera,"Sloane Avenue, Knightsbridge",shopping
8091595420,2724,memorial,Essex Street,"Arundel Street, Temple",residence
8091595422,2724,memorial,Michael Faraday,"Baker Street, Marylebone",residence
8091595435,2724,memorial,Edward Frankland,"Devonshire Terrace, Bayswater",residence
8091595436,2724,memorial,Henry Fuseli,"Foley Street, Fitzrovia",residence
8091595437,2724,memorial,Thomas Gage,"Portland Place, Marylebone",residence
8091595440,2724,memorial,Thomas Gainsborough,"St. James's Square, St. James's",residence
8091595441,2724,memorial,Francis Galton,"Montpelier Street, Knightsbridge",residence
8094426706,2724,memorial,John Gielgud,"Abingdon Green, Westminster",residence
8094435217,2724,memorial,Gladstone,"Pall Mall East, West End",residence
8094435244,2724,memorial,Edward Grey,"Storey's Gate, Westminster",residence
8094435245,2724,memorial,Henry Hallam,"New Cavendish Street, Marylebone",residence
8097134883,2724,memorial,William Hazlitt,"Frith Street, Soho",residence
8097134884,2724,memorial,Heinrich Heine,"Craven Street, Strand",residence
8097134887,2724,memorial,Alexander Herzen,"Bishop's Bridge Road East, Bayswater",residence
8097207917,2724,memorial,Leslie Hore-Belisha,"Warwick Row, Westminster",residence
8097207918,2724,memorial,Victor Horsley,"Gower Place , Euston",residence
8097207922,2724,memorial,Dr. William Hunter,"Wardour Street, Soho",residence
8097790919,2512,clothes,Givenchy,"Bruton Street, Mayfair",shopping
8097790948,2724,memorial,Charles Eamer Kempe,"Beaumont Street, Marylebone",residence
8099394448,2724,memorial,"Millais, Hoppe & Bacon","Exhibition Road Museums 1, South Kensington",residence
8099428220,2561,hairdresser,Rene Aubrey,"South Kensington Station, South Kensington",leisure
8099428222,2301,restaurant,Carluccio's,"South Kensington Station, South Kensington",restaurant
8102288991,2544,furniture_shop,S¨¦,"Sumner Place, South Kensington",shopping
8102288992,2512,clothes,Phillipa Lepley,"Sumner Place, South Kensington",shopping
8102380505,2724,memorial,St George's Gardens War Memorial,"Shadwell Station, Shadwell",residence
8106714991,2561,hairdresser,Clo&flo,"Queen's Gate (South), South Kensington",leisure
8106714992,2568,laundry,American Dry Cleaning Company,"Queen's Gate (South), South Kensington",shopping
8106721265,2301,restaurant,Rocca,"Queen's Gate (Central), South Kensington",restaurant
8106721280,2529,beauty_shop,Moolan,"Queen's Gate (Central), South Kensington",shopping
8106721281,2301,restaurant,Byron,"Queen's Gate (Central), South Kensington",restaurant
8108852014,2724,memorial,Ada Lovelace,"St. James's Square, St. James's",residence
8108852015,2724,memorial,Rudyard Kipling,"Craven Street, Strand",residence
8108891941,2724,memorial,Susan Lawrence,"Devonshire Terrace, Bayswater",residence
8108891955,2724,memorial,Lawrence of Arabia,"Abingdon Green, Westminster",residence
8108891978,2724,memorial,"Charles Lyell, Gladstone","New Cavendish Street, Marylebone",residence
8108891979,2724,memorial,Rose Macaulay,"George Street, Marylebone",residence
8111404914,2512,clothes,Sassi Holford,"South Parade, Chelsea",shopping
8111404915,2544,furniture_shop,McCarron & Co,"South Parade, Chelsea",shopping
8111404916,2561,hairdresser,Hari's Hairdressers,"South Parade, Chelsea",leisure
8112548131,2529,beauty_shop,Strip Wax Bar,"South Parade, Chelsea",shopping
8112548132,2529,beauty_shop,Monn¨¢y,"South Parade, Chelsea",shopping
8116370646,2724,memorial,Douglas Macmillan,"Alderney Street, Pimlico",residence
8116370655,2724,memorial,Harry Mallin,"Rampayne Street, Pimlico",residence
8116370662,2724,memorial,Charles Manby,"Devonshire Terrace, Bayswater",residence
8116370672,2724,memorial,Herman Melville,"Craven Street, Strand",residence
8116370673,2724,memorial,Prince Metternich,"Eaton Square (South), Belgravia",residence
8116370674,2724,memorial,Alice Meynell,"Ilchester Gardens, Bayswater",residence
8116370679,2724,memorial,MIllbank Prison,"Vauxhall Bridge , Pimlico",residence
8116370682,2724,memorial,Moses Montefiore,"Park Lane , Hyde Park",residence
8116370683,2724,memorial,Edith Evans,"Eccleston Place, Victoria",residence
8116376623,2724,memorial,George Moore,"Eccleston Place, Victoria",residence
8116376624,2724,memorial,Tom Moore,"George Place Mews, Marylebone",residence
8118643631,2501,supermarket,M&S Simply Food,"Notting Hill Gate Station, Notting Hill",shopping
8121187544,2724,memorial,Napoleon III,"St. James's Square, St. James's",residence
8121187554,2724,memorial,Philip Noel-Baker,"Eaton Square (South), Belgravia",residence
8121187555,2724,memorial,Joseph Nollekens,"Foley Street, Fitzrovia",residence
8121187556,2724,memorial,Arthur Onslow,"Soho Square , Soho",residence
8121187559,2724,memorial,Francis Palgrave,"Beaumont Street, Marylebone",residence
8121187564,2724,memorial,Sardar Patel,"The Metropolitan, Portobello",residence
8121187565,2724,memorial,Arthur Pearson,"Broadcasting House, Marylebone",residence
8123358067,2529,beauty_shop,,"Drayton Gardens, West Chelsea",shopping
8123358075,2512,clothes,Claudia Sebire,"Drayton Gardens, West Chelsea",shopping
8124343511,2724,memorial,"Robert Peel, Father & son","Park Lane , Hyde Park",residence
8124381035,2724,memorial,Henry Pelham,"Green Park Station, Mayfair",residence
8124381038,2724,memorial,Arthur Pinero,"Beaumont Street, Marylebone",residence
8124381039,2724,memorial,"Pitt, Derby, Gladstone","St. James's Square, St. James's",residence
8124381042,2724,memorial,Powell & Pressburger,"Boston Place, Marylebone",residence
8124381043,2724,memorial,Eleanor Rathbone,"Smith Square, Westminster",residence
8124381056,2724,memorial,John Reith,"Abingdon Green, Westminster",residence
8130505750,2724,memorial,Joshua Reynolds,"Panton Street, West End",residence
8130505752,2724,memorial,Frederick Roberts,"Portland Place, Marylebone",residence
8130505758,2724,memorial,Dante Rossetti,"Bolsover Street, Fitzrovia",residence
8130505761,2724,memorial,Cecilia Vajda,"Bolsover Street, Fitzrovia",residence
8130505783,2724,memorial,Olive Schreiner,"Nutford Place, Marylebone",residence
8133278073,2301,restaurant,Orecchino,"Drayton Gardens, West Chelsea",restaurant
8138263469,2724,memorial,Scotland Yard,"Northumberland Avenue, Strand",residence
8138263480,2724,memorial,Ronnie Scott,"Frith Street, Soho",residence
8138263481,2724,memorial,Henry Segrave,"Baker Street, Marylebone",residence
8138263483,2724,memorial,Richard Brinsley Sheridan,"Clifford Street, Mayfair",residence
8138263495,2724,memorial,Mansfield Smith-Cumming "C","Northumberland Avenue, Strand",residence
8138263498,2724,memorial,Thomas Sopwith,"Green Street, Mayfair",residence
8140084673,2081,university,British Institute of International and Comparative Law,"Bedford Way, Bloomsbury",university
8140084681,2301,restaurant,Bloomsbury Pizza Cafe,"Bedford Way, Bloomsbury",restaurant
8140084697,2081,university,UCL Psychology,"Bedford Way, Bloomsbury",university
8140084698,2081,university,UCL Centre for Languages & International Education,"Bedford Way, Bloomsbury",university
8140084699,2081,university,UCL Geography,"Bedford Way, Bloomsbury",university
8141482008,2601,bank,DFA,"Bolsover Street, Fitzrovia",finance
8142618877,2724,memorial,Henry Morton Stanley,"Westminster Pier, Westminster",residence
8142618900,2724,memorial,George Stephenson,"Southwick Street, Paddington",residence
8142618914,2724,memorial,Thomas Stothard,"Charlotte Street, Fitzrovia",residence
8142618915,2724,memorial,George Edmund Street,"Broadcasting House, Marylebone",residence
8145795901,2724,memorial,Richard Tauber,"Nutford Place, Marylebone",residence
8145795903,2724,memorial,Palmerston,"Waterloo Place, St. James's",residence
8145826320,2724,memorial,Henry Brooks Adams,"Bolsover Street, Fitzrovia",residence
8145826321,2724,memorial,Martin van Buren,"Chapel Place, Marylebone",residence
8145826322,2724,memorial,Field Marshal Viscount Gort,"Belgrave Square, Belgravia",residence
